,Long,Lat,offence,occurrenceyear,occurrencemonth,occurrencehour,occurrencedayofweek,occurrencedayofweek_num
26018,-79.39920040000001,43.6352386,Assault,2019.0,4,15,Sunday    ,1
26019,-79.4325638,43.6525726,Assault,2019.0,4,0,Monday    ,2
26020,-79.437027,43.736763,Assault With Weapon,2019.0,4,16,Tuesday   ,3
26021,-79.437027,43.736763,Assault With Weapon,2019.0,4,16,Tuesday   ,3
26022,-79.3888321,43.6976852,Assault,2019.0,5,15,Sunday    ,1
26023,-79.38311,43.661373100000006,Assault,2019.0,4,8,Thursday  ,5
26024,-79.3792572,43.6524429,Assault With Weapon,2019.0,4,22,Thursday  ,5
26025,-79.3792572,43.6524429,Assault,2019.0,4,22,Thursday  ,5
26026,-79.37997440000001,43.65406420000001,Assault,2019.0,4,20,Friday    ,6
26027,-79.3845978,43.6649399,Robbery - Delivery Person,2019.0,4,23,Sunday    ,1
26028,-79.38466640000001,43.693576799999995,Assault With Weapon,2019.0,4,18,Monday    ,2
26029,-79.5177307,43.7572365,Assault,2019.0,4,11,Friday    ,6
26030,-79.2236633,43.76162720000001,Assault,2018.0,11,17,Saturday  ,7
26031,-79.37746429999999,43.642078399999995,Assault,2018.0,5,7,Thursday  ,5
26032,-79.5188217,43.7619209,Assault With Weapon,2019.0,8,23,Wednesday ,4
26033,-79.3345566,43.692741399999996,Assault With Weapon,2018.0,12,17,Tuesday   ,3
26034,-79.4460526,43.7859192,Assault With Weapon,2018.0,12,15,Tuesday   ,3
26035,-79.4460526,43.7859192,Assault With Weapon,2018.0,12,15,Tuesday   ,3
26036,-79.5276184,43.595817600000004,Robbery - Other,2019.0,1,19,Wednesday ,4
26037,-79.5276184,43.595817600000004,Robbery - Other,2019.0,1,19,Wednesday ,4
26038,-79.24781800000001,43.8240013,Assault,2019.0,1,16,Tuesday   ,3
26039,-79.4487152,43.6454506,Assault With Weapon,2018.0,10,23,Saturday  ,7
26040,-79.2588348,43.789623299999995,Discharge Firearm With Intent,2018.0,9,19,Wednesday ,4
26041,-79.25986479999999,43.806591,Assault,2018.0,10,15,Monday    ,2
26042,-79.37957759999999,43.656292,Assault,2019.0,2,9,Wednesday ,4
26043,-79.26308440000001,43.7463799,Assault,2018.0,10,16,Monday    ,2
26044,-79.3513565,43.662468,Assault,2019.0,3,2,Saturday  ,7
26045,-79.3921432,43.7850075,Assault,2019.0,4,23,Thursday  ,5
26046,-79.4430084,43.7738609,Assault,2018.0,11,14,Sunday    ,1
26047,-79.3840103,43.6423912,Assault,2019.0,3,1,Saturday  ,7
26048,-79.3637543,43.6572227,Robbery - Other,2019.0,5,20,Thursday  ,5
26049,-79.380928,43.656330100000005,Assault With Weapon,2019.0,8,19,Monday    ,2
26050,-79.3694611,43.654525799999995,Assault,2019.0,8,20,Thursday  ,5
26051,-79.4266663,43.7686195,Robbery - Mugging,2018.0,12,17,Tuesday   ,3
26052,-79.52722929999999,43.592994700000006,Assault,2019.0,7,19,Thursday  ,5
26053,-79.4253693,43.6337318,Assault,2019.0,9,22,Sunday    ,1
26054,-79.37913509999998,43.6459885,Assault With Weapon,2019.0,7,9,Tuesday   ,3
26055,-79.5501556,43.644695299999995,Robbery - Mugging,2019.0,7,2,Thursday  ,5
26056,-79.51602940000001,43.59838870000001,Assault,2019.0,8,19,Thursday  ,5
26057,-79.37644959999999,43.6712761,Assault,2019.0,8,4,Sunday    ,1
26058,-79.5315094,43.7140923,Discharge Firearm With Intent,2019.0,8,22,Monday    ,2
26059,-79.18622590000001,43.7684097,Assault With Weapon,2019.0,8,11,Tuesday   ,3
26060,-79.18622590000001,43.7684097,Robbery - Other,2019.0,8,11,Tuesday   ,3
26061,-79.3864746,43.6981773,Assault,2019.0,2,10,Saturday  ,7
26062,-79.28516390000001,43.6937065,Aggravated Assault,2019.0,4,16,Thursday  ,5
26063,-79.3756638,43.6568222,Assault,2019.0,6,17,Monday    ,2
26064,-79.5495377,43.727653499999995,Discharge Firearm With Intent,2019.0,6,0,Sunday    ,1
26065,-79.3993835,43.661727899999995,Robbery - Other,2018.0,8,4,Sunday    ,1
26066,-79.3815842,43.6579094,Assault With Weapon,2019.0,6,22,Tuesday   ,3
26067,-79.3815842,43.6579094,Assault With Weapon,2019.0,6,22,Tuesday   ,3
26068,-79.4547501,43.714088399999994,Assault,2019.0,3,3,Saturday  ,7
26069,-79.3280182,43.6709251,Assault,2019.0,6,15,Wednesday ,4
26070,-79.56268309999999,43.7160912,Robbery - Delivery Person,2019.0,11,18,Tuesday   ,3
26071,-79.5255127,43.6472054,Assault,2019.0,6,8,Tuesday   ,3
26072,-79.4037628,43.6464729,Assault,2019.0,6,22,Tuesday   ,3
26073,-79.51707459999999,43.7548561,Discharge Firearm With Intent,2019.0,7,20,Thursday  ,5
26074,-79.49421690000001,43.6886597,Assault,2019.0,7,23,Thursday  ,5
26075,-79.39028929999999,43.65150070000001,Robbery - Other,2019.0,6,17,Wednesday ,4
26076,-79.4039993,43.6517754,Assault,2019.0,1,15,Thursday  ,5
26077,-79.3961639,43.653347,Robbery - Other,2019.0,8,17,Monday    ,2
26078,-79.3363113,43.6619148,Assault With Weapon,2019.0,11,19,Tuesday   ,3
26079,-79.5010529,43.7752533,Robbery - Other,2019.0,6,18,Wednesday ,4
26080,-79.380928,43.656330100000005,Assault With Weapon,2019.0,7,4,Thursday  ,5
26081,-79.4934311,43.636158,Robbery - Mugging,2019.0,6,16,Monday    ,2
26082,-79.37714390000001,43.6565018,Robbery - Other,2019.0,6,22,Monday    ,2
26083,-79.5034561,43.6774025,Assault,2019.0,6,20,Tuesday   ,3
26084,-79.4820709,43.726642600000005,Assault,2018.0,12,18,Monday    ,2
26085,-79.3691864,43.6471596,Assault,2018.0,12,7,Tuesday   ,3
26086,-79.26505279999999,43.7515259,Assault,2019.0,5,17,Friday    ,6
26087,-79.6002045,43.7501869,Assault,2019.0,6,15,Sunday    ,1
26088,-79.4272766,43.6316261,Assault,2019.0,6,0,Sunday    ,1
26089,-79.44716640000001,43.694721200000004,Robbery - Purse Snatch,2019.0,6,4,Monday    ,2
26090,-79.44716640000001,43.694721200000004,Assault,2019.0,6,4,Monday    ,2
26091,-79.404007,43.6471901,Robbery - Mugging,2019.0,7,9,Tuesday   ,3
26092,-79.439888,43.6704483,Robbery - Mugging,2019.0,5,20,Friday    ,6
26093,-79.3396759,43.6916199,Assault With Weapon,2019.0,5,17,Friday    ,6
26094,-79.2957993,43.7024765,Assault,2019.0,6,1,Sunday    ,1
26095,-79.5139465,43.598835,Robbery - Mugging,2019.0,4,21,Friday    ,6
26096,-79.51802059999999,43.6006851,Robbery - Mugging,2019.0,6,3,Tuesday   ,3
26097,-79.2877579,43.8223076,Assault With Weapon,2019.0,6,8,Tuesday   ,3
26098,-79.3322372,43.799205799999996,Assault,2019.0,3,18,Sunday    ,1
26099,-79.3701248,43.6561661,Robbery - Mugging,2019.0,4,0,Wednesday ,4
26100,-79.4132309,43.7036133,Assault,2019.0,4,13,Friday    ,6
26101,-79.4676971,43.6917191,Assault With Weapon,2019.0,5,14,Thursday  ,5
26102,-79.5132217,43.739391299999994,Assault,2019.0,5,21,Thursday  ,5
26103,-79.5132217,43.739391299999994,Assault,2019.0,5,21,Thursday  ,5
26104,-79.3404007,43.6681747,Assault With Weapon,2019.0,5,19,Friday    ,6
26105,-79.3404007,43.6681747,Robbery - Other,2019.0,5,19,Friday    ,6
26106,-79.3404007,43.6681747,Robbery - Other,2019.0,5,19,Friday    ,6
26107,-79.3404007,43.6681747,Robbery - Other,2019.0,5,19,Friday    ,6
26108,-79.1356735,43.778862,Assault,2010.0,5,19,Saturday  ,7
26109,-79.4651642,43.6452293,Assault,2019.0,7,21,Thursday  ,5
26110,-79.4408569,43.678436299999994,Robbery - Mugging,2019.0,7,21,Thursday  ,5
26111,-79.4408569,43.678436299999994,Robbery - Mugging,2019.0,7,21,Thursday  ,5
26112,-79.387413,43.6684799,Assault,2019.0,7,2,Sunday    ,1
26113,-79.40786740000001,43.7834435,Assault,2019.0,7,13,Sunday    ,1
26114,-79.4438782,43.6473427,Assault With Weapon,2019.0,7,13,Sunday    ,1
26115,-79.4438782,43.6473427,Assault With Weapon,2019.0,7,13,Sunday    ,1
26116,-79.4438782,43.6473427,Assault,2019.0,7,13,Sunday    ,1
26117,-79.1459503,43.775909399999996,Assault,2019.0,7,16,Sunday    ,1
26118,-79.5187607,43.769165,Discharge Firearm With Intent,2019.0,8,14,Saturday  ,7
26119,-79.3834229,43.6621399,Assault,2019.0,6,21,Sunday    ,1
26120,-79.3834229,43.6621399,Assault,2019.0,6,21,Sunday    ,1
26121,-79.380928,43.656330100000005,Assault With Weapon,2019.0,6,14,Monday    ,2
26122,-79.380928,43.656330100000005,Assault With Weapon,2019.0,6,14,Monday    ,2
26123,-79.380928,43.656330100000005,Assault With Weapon,2019.0,6,14,Monday    ,2
26124,-79.380928,43.656330100000005,Assault With Weapon,2019.0,6,14,Monday    ,2
26125,-79.4045181,43.6665268,Assault,2019.0,6,21,Monday    ,2
26126,-79.39630129999999,43.674007399999994,Assault,2019.0,6,16,Sunday    ,1
26127,-79.36863709999999,43.652149200000004,Assault With Weapon,2019.0,6,9,Tuesday   ,3
26128,-79.1991501,43.744873,Assault,2019.0,6,20,Tuesday   ,3
26129,-79.378006,43.6621399,Assault,2019.0,2,20,Tuesday   ,3
26130,-79.4534988,43.6949806,Assault,2019.0,3,0,Saturday  ,7
26131,-79.4068375,43.6363945,Assault,2019.0,3,2,Sunday    ,1
26132,-79.3043137,43.7017517,Assault,2019.0,3,16,Monday    ,2
26133,-79.3043137,43.7017517,Assault,2019.0,3,16,Monday    ,2
26134,-79.5216827,43.6405411,Assault,2019.0,7,3,Thursday  ,5
26135,-79.4408569,43.678436299999994,Assault,2019.0,7,21,Thursday  ,5
26136,-79.4859238,43.6656303,Assault With Weapon,2019.0,7,3,Thursday  ,5
26137,-79.4789734,43.623695399999995,Discharge Firearm With Intent,2019.0,6,17,Sunday    ,1
26138,-79.4311295,43.660793299999995,Robbery - Mugging,2019.0,12,1,Friday    ,6
26139,-79.34645079999999,43.683197,Assault With Weapon,2019.0,6,0,Monday    ,2
26140,-79.3875046,43.671924600000004,Assault,2019.0,10,21,Friday    ,6
26141,-79.3734589,43.65730670000001,Assault,2019.0,2,17,Sunday    ,1
26142,-79.5113144,43.698345200000006,Assault With Weapon,2019.0,3,19,Monday    ,2
26143,-79.136673,43.7796021,Assault,2019.0,1,16,Friday    ,6
26144,-79.37232209999999,43.671356200000005,Assault With Weapon,2019.0,7,20,Thursday  ,5
26145,-79.2634583,43.695755,Assault With Weapon,2019.0,4,11,Thursday  ,5
26146,-79.2317581,43.776439700000005,Robbery - Other,2018.0,11,14,Tuesday   ,3
26147,-79.4191132,43.730873100000004,Assault,2019.0,1,16,Tuesday   ,3
26148,-79.44098659999999,43.709602399999994,Robbery - Swarming,2019.0,1,23,Friday    ,6
26149,-79.44098659999999,43.709602399999994,Robbery - Mugging,2019.0,1,23,Friday    ,6
26150,-79.44098659999999,43.709602399999994,Robbery - Mugging,2019.0,1,23,Friday    ,6
26151,-79.15812679999999,43.79460529999999,Robbery - Mugging,2019.0,1,13,Thursday  ,5
26152,-79.38052370000001,43.66465,Assault,2019.0,2,15,Friday    ,6
26153,-79.5926132,43.71653370000001,Assault,2019.0,2,15,Sunday    ,1
26154,-79.4174118,43.6857872,Robbery - Other,2019.0,2,13,Sunday    ,1
26155,-79.4174118,43.6857872,Assault,2019.0,2,13,Sunday    ,1
26156,-79.37484740000001,43.660656,Robbery - Swarming,2018.0,10,20,Wednesday ,4
26157,-79.36720279999999,43.6550179,Assault,2018.0,1,0,Monday    ,2
26158,-79.34612270000001,43.6823502,Assault,2019.0,4,21,Monday    ,2
26159,-79.4021912,43.6480141,Theft From Mail / Bag / Key,2018.0,5,10,Tuesday   ,3
26160,-79.3907928,43.6491318,Assault,2019.0,2,14,Sunday    ,1
26161,-79.34000400000001,43.676651,Assault,2019.0,4,10,Tuesday   ,3
26162,-79.4041901,43.6476784,Aggravated Assault,2019.0,5,16,Thursday  ,5
26163,-79.4041901,43.6476784,Assault With Weapon,2019.0,5,16,Thursday  ,5
26164,-79.419014,43.79381179999999,Assault,2019.0,5,16,Thursday  ,5
26165,-79.18355559999999,43.8056183,Robbery - Mugging,2019.0,3,0,Saturday  ,7
26166,-79.18355559999999,43.8056183,Robbery - Mugging,2019.0,3,0,Saturday  ,7
26167,-79.5081558,43.719078100000004,Assault,2019.0,3,8,Saturday  ,7
26168,-79.41673279999999,43.655117,Assault,2019.0,3,2,Sunday    ,1
26169,-79.4292679,43.7960091,Assault With Weapon,2019.0,5,15,Friday    ,6
26170,-79.3212891,43.6652946,Assault,2019.0,6,12,Sunday    ,1
26171,-79.3586502,43.677524600000005,Assault,2019.0,6,16,Monday    ,2
26172,-79.57041170000001,43.676342,Discharge Firearm With Intent,2019.0,6,21,Monday    ,2
26173,-79.57041170000001,43.676342,Discharge Firearm With Intent,2019.0,6,21,Monday    ,2
26174,-79.57041170000001,43.676342,Discharge Firearm With Intent,2019.0,6,21,Monday    ,2
26175,-79.2751923,43.8310471,Assault,2019.0,6,12,Wednesday ,4
26176,-79.50804140000001,43.6987534,Robbery - Mugging,2019.0,7,2,Tuesday   ,3
26177,-79.37990570000001,43.6699753,Assault With Weapon,2019.0,6,21,Tuesday   ,3
26178,-79.37990570000001,43.6699753,Assault,2019.0,6,21,Tuesday   ,3
26179,-79.2905273,43.7613754,Assault,2019.0,6,17,Sunday    ,1
26180,-79.3487396,43.779087100000005,Assault,2019.0,6,10,Wednesday ,4
26181,-79.49172970000001,43.7530251,Pointing A Firearm,2019.0,7,0,Sunday    ,1
26182,-79.3412704,43.6702919,Assault,2019.0,12,4,Friday    ,6
26183,-79.44865420000001,43.723285700000005,Robbery - Mugging,2019.0,12,15,Saturday  ,7
26184,-79.32678990000001,43.8131294,Theft Over - Distraction,2019.0,7,19,Sunday    ,1
26185,-79.3378067,43.674346899999996,Assault,2019.0,8,22,Saturday  ,7
26186,-79.1992416,43.747509,Assault,2018.0,11,16,Monday    ,2
26187,-79.42800140000001,43.6406021,Robbery - Mugging,2018.0,11,19,Monday    ,2
26188,-79.50897979999999,43.7223663,Assault,2018.0,11,15,Tuesday   ,3
26189,-79.3854599,43.647521999999995,Assault With Weapon,2019.0,2,8,Sunday    ,1
26190,-79.4589157,43.732093799999994,Assault,2019.0,2,15,Sunday    ,1
26191,-79.4053574,43.6663589,Assault,2019.0,12,18,Friday    ,6
26192,-79.37325290000001,43.653732299999994,Assault,2019.0,12,19,Friday    ,6
26193,-79.3744507,43.668872799999995,Robbery - Mugging,2018.0,12,2,Tuesday   ,3
26194,-79.3746796,43.667095200000006,Assault,2018.0,12,18,Friday    ,6
26195,-79.4084625,43.7628899,Assault With Weapon,2018.0,12,1,Saturday  ,7
26196,-79.18622590000001,43.7684097,Assault,2019.0,1,1,Sunday    ,1
26197,-79.3710327,43.658294700000006,Assault,2019.0,1,18,Sunday    ,1
26198,-79.5181122,43.758976000000004,Assault With Weapon,2019.0,2,20,Sunday    ,1
26199,-79.5181122,43.758976000000004,Assault,2019.0,2,20,Sunday    ,1
26200,-79.4672165,43.751926399999995,Assault,2019.0,2,11,Sunday    ,1
26201,-79.35330959999999,43.6885529,Assault,2019.0,2,0,Tuesday   ,3
26202,-79.3811111,43.6420593,Assault,2019.0,4,10,Tuesday   ,3
26203,-79.2611313,43.77361679999999,Assault,2019.0,8,10,Friday    ,6
26204,-79.3903809,43.654506700000006,Assault,2018.0,2,10,Wednesday ,4
26205,-79.38357540000001,43.647926299999995,Assault,2019.0,1,8,Thursday  ,5
26206,-79.3621368,43.650199900000004,Assault With Weapon,2018.0,9,2,Tuesday   ,3
26207,-79.40484620000001,43.6521606,Assault,2019.0,9,5,Sunday    ,1
26208,-79.5687103,43.6494102,Assault,2019.0,10,18,Monday    ,2
26209,-79.3522873,43.793163299999996,Robbery - Swarming,2018.0,11,11,Monday    ,2
26210,-79.3715057,43.6476402,Assault,2018.0,11,14,Tuesday   ,3
26211,-79.3962021,43.6961288,Robbery - Mugging,2018.0,10,16,Tuesday   ,3
26212,-79.4786835,43.645664200000006,Robbery - Mugging,2018.0,11,0,Monday    ,2
26213,-79.5827103,43.7444992,Robbery - Mugging,2018.0,11,2,Monday    ,2
26214,-79.4160004,43.7816391,Robbery - Mugging,2018.0,9,16,Wednesday ,4
26215,-79.3705215,43.663723,Assault With Weapon,2018.0,11,22,Tuesday   ,3
26216,-79.3860703,43.7948723,Discharge Firearm With Intent,2018.0,11,10,Wednesday ,4
26217,-79.4207306,43.6956863,Robbery - Mugging,2018.0,12,20,Monday    ,2
26218,-79.3679428,43.6548576,Aggravated Assault,2018.0,8,17,Friday    ,6
26219,-79.3710327,43.658294700000006,Assault With Weapon,2018.0,9,3,Sunday    ,1
26220,-79.4224091,43.702896100000004,Robbery - Other,2019.0,10,20,Tuesday   ,3
26221,-79.3788757,43.6606712,Assault With Weapon,2019.0,6,17,Monday    ,2
26222,-79.5589218,43.723114,Assault,2019.0,3,7,Saturday  ,7
26223,-79.3467865,43.6840324,Assault,2018.0,12,15,Tuesday   ,3
26224,-79.3845978,43.6649399,Robbery - Mugging,2019.0,9,22,Sunday    ,1
26225,-79.346962,43.6508942,Assault With Weapon,2019.0,9,22,Sunday    ,1
26226,-79.42414090000001,43.6375961,Assault With Weapon,2019.0,7,10,Tuesday   ,3
26227,-79.409256,43.677116399999996,Assault,2019.0,9,15,Sunday    ,1
26228,-79.5206985,43.756732899999996,Assault,2019.0,12,8,Friday    ,6
26229,-79.2810745,43.76580429999999,Assault,2019.0,12,3,Saturday  ,7
26230,-79.5448608,43.600853,Assault,2019.0,2,13,Monday    ,2
26231,-79.28072359999999,43.729366299999995,Assault,2019.0,2,12,Thursday  ,5
26232,-79.37937159999998,43.66187670000001,Robbery - Purse Snatch,2019.0,2,19,Thursday  ,5
26233,-79.3788757,43.6606712,Assault With Weapon,2019.0,6,17,Monday    ,2
26234,-79.5704803,43.66723629999999,Assault,2018.0,9,14,Tuesday   ,3
26235,-79.44905849999999,43.646339399999995,Robbery - Mugging,2019.0,11,4,Friday    ,6
26236,-79.2514954,43.772144299999994,Assault,2019.0,7,21,Wednesday ,4
26237,-79.3304062,43.807537100000005,Robbery - Mugging,2018.0,12,19,Tuesday   ,3
26238,-79.4816208,43.7188148,Assault,2018.0,12,6,Saturday  ,7
26239,-79.5081558,43.719078100000004,Assault,2018.0,12,10,Friday    ,6
26240,-79.42372890000001,43.6411324,Assault,2019.0,1,23,Tuesday   ,3
26241,-79.4430847,43.677963299999995,Aggravated Assault,2019.0,11,21,Monday    ,2
26242,-79.4430847,43.677963299999995,Assault With Weapon,2019.0,11,21,Monday    ,2
26243,-79.45871729999999,43.6744919,Robbery - Swarming,2019.0,11,15,Sunday    ,1
26244,-79.45871729999999,43.6744919,Robbery - Mugging,2019.0,11,15,Sunday    ,1
26245,-79.36191559999999,43.7637482,Assault,2019.0,12,3,Friday    ,6
26246,-79.3394318,43.680015600000004,Assault,2019.0,12,7,Friday    ,6
26247,-79.2745056,43.7218285,Robbery - Mugging,2019.0,11,12,Friday    ,6
26248,-79.3694611,43.654525799999995,Assault,2019.0,11,0,Sunday    ,1
26249,-79.3694611,43.654525799999995,Assault,2019.0,11,0,Sunday    ,1
26250,-79.4000473,43.657951399999995,Robbery - Other,2019.0,9,5,Sunday    ,1
26251,-79.4704437,43.6854591,Robbery - Mugging,2019.0,1,14,Tuesday   ,3
26252,-79.4704437,43.6854591,Assault,2019.0,1,14,Tuesday   ,3
26253,-79.39482120000001,43.670387299999994,Assault,2019.0,11,13,Thursday  ,5
26254,-79.3704529,43.751457200000004,Robbery - Mugging,2019.0,11,15,Thursday  ,5
26255,-79.55374909999999,43.619476299999995,Assault,2018.0,9,12,Friday    ,6
26256,-79.54536440000001,43.7648773,Assault,2018.0,9,17,Friday    ,6
26257,-79.3845978,43.6649399,Assault,2018.0,10,22,Monday    ,2
26258,-79.3935242,43.66726679999999,Robbery - Other,2019.0,11,18,Friday    ,6
26259,-79.4813995,43.6638107,Robbery - Other,2019.0,11,20,Sunday    ,1
26260,-79.43536379999999,43.6598854,Robbery - Mugging,2018.0,11,15,Monday    ,2
26261,-79.40009309999999,43.644455,Discharge Firearm With Intent,2018.0,11,2,Tuesday   ,3
26262,-79.5147705,43.7672119,Discharge Firearm With Intent,2018.0,11,20,Tuesday   ,3
26263,-79.380928,43.656330100000005,Assault,2018.0,11,17,Wednesday ,4
26264,-79.38840479999999,43.6475716,Assault,2018.0,9,1,Saturday  ,7
26265,-79.38867950000001,43.648201,Robbery - Mugging,2018.0,9,1,Saturday  ,7
26266,-79.33615879999999,43.6768303,Robbery - Mugging,2018.0,9,23,Friday    ,6
26267,-79.4464645,43.666729,Assault With Weapon,2019.0,11,23,Friday    ,6
26268,-79.4464645,43.666729,Assault,2019.0,11,23,Friday    ,6
26269,-79.5741119,43.642955799999996,Assault With Weapon,2018.0,10,14,Saturday  ,7
26270,-79.41578670000001,43.6767311,Assault,2018.0,2,0,Monday    ,2
26271,-79.376503,43.6457863,Assault,2019.0,11,22,Friday    ,6
26272,-79.50979609999999,43.6017227,Robbery - Delivery Person,2018.0,8,23,Thursday  ,5
26273,-79.32820129999999,43.674320200000004,Assault,2019.0,4,19,Monday    ,2
26274,-79.3743515,43.662918100000006,Assault,2018.0,10,1,Saturday  ,7
26275,-79.5217361,43.7754745,Assault,2018.0,10,19,Saturday  ,7
26276,-79.4013748,43.790531200000004,Robbery - Mugging,2018.0,10,7,Tuesday   ,3
26277,-79.3005447,43.6884499,Assault,2018.0,11,3,Monday    ,2
26278,-79.44390870000001,43.719486200000006,Discharge Firearm With Intent,2019.0,12,21,Tuesday   ,3
26279,-79.3754196,43.6712799,Robbery - Mugging,2018.0,8,12,Sunday    ,1
26280,-79.42942049999999,43.7378845,Robbery - Other,2018.0,8,11,Sunday    ,1
26281,-79.34515379999999,43.6796799,Assault,2018.0,8,19,Sunday    ,1
26282,-79.5023804,43.6975975,Assault,2019.0,12,23,Saturday  ,7
26283,-79.3811111,43.6420593,Pointing A Firearm,2018.0,8,19,Sunday    ,1
26284,-79.4200821,43.7980042,Theft Over - Distraction,2018.0,8,17,Tuesday   ,3
26285,-79.2912979,43.693145799999996,Assault With Weapon,2018.0,9,22,Monday    ,2
26286,-79.4947433,43.6739922,Assault With Weapon,2018.0,9,20,Tuesday   ,3
26287,-79.4947433,43.6739922,Assault With Weapon,2018.0,9,20,Tuesday   ,3
26288,-79.22814179999999,43.79842,Assault,2018.0,10,12,Friday    ,6
26289,-79.3701248,43.6561661,Assault With Weapon,2018.0,10,12,Friday    ,6
26290,-79.4391098,43.640106200000005,Assault,2018.0,10,23,Friday    ,6
26291,-79.3701248,43.6561661,Assault,2018.0,10,11,Saturday  ,7
26292,-79.38086700000001,43.6414604,Assault,2018.0,10,14,Saturday  ,7
26293,-79.5864182,43.7325096,Discharge Firearm With Intent,2018.0,10,21,Saturday  ,7
26294,-79.3710327,43.658294700000006,Assault,2018.0,10,6,Monday    ,2
26295,-79.4359131,43.6795502,Assault,2019.0,12,0,Sunday    ,1
26296,-79.5206985,43.756732899999996,Assault,2019.0,2,21,Sunday    ,1
26297,-79.4379196,43.6403351,Aggravated Assault,2019.0,2,20,Thursday  ,5
26298,-79.4701462,43.783844,Assault,2019.0,2,13,Wednesday ,4
26299,-79.31277469999999,43.685688,Assault,2019.0,3,4,Sunday    ,1
26300,-79.5070343,43.702282000000004,Assault,2019.0,11,12,Thursday  ,5
26301,-79.4441681,43.709873200000004,Robbery - Other,2019.0,11,20,Thursday  ,5
26302,-79.3694611,43.654525799999995,Assault,2019.0,11,9,Friday    ,6
26303,-79.380928,43.656330100000005,Assault,2019.0,11,12,Sunday    ,1
26304,-79.4224091,43.6434937,Robbery - Mugging,2019.0,8,5,Thursday  ,5
26305,-79.3694611,43.654525799999995,Assault With Weapon,2019.0,8,20,Thursday  ,5
26306,-79.5113907,43.7501373,Aggravated Assault,2019.0,10,13,Wednesday ,4
